1,1,106,TDAgent(White),0,0.0,TDAgent(Black),1,100.0,0.5086605548858643,0.0033913023626022444
2,1,202,TDAgent(White),0,0.0,TDAgent(Black),2,100.0,0.8366379737854004,0.001368294612657047
3,1,105,TDAgent(White),0,0.0,TDAgent(Black),3,100.0,0.5573444366455078,0.0022510476758178083
4,0,115,TDAgent(White),1,25.0,TDAgent(Black),3,75.0,0.4414336681365967,0.007118992640744165
5,1,165,TDAgent(White),1,20.0,TDAgent(Black),4,80.0,0.6860580444335938,0.0017930187153167476
6,1,339,TDAgent(White),1,16.666666666666664,TDAgent(Black),5,83.33333333333334,1.476860761642456,0.0007161307859147504
7,0,90,TDAgent(White),2,28.57142857142857,TDAgent(Black),5,71.42857142857143,0.4005773067474365,0.009020475484358506
8,1,172,TDAgent(White),2,25.0,TDAgent(Black),6,75.0,0.9274671077728271,0.0018244327932632441
9,1,133,TDAgent(White),2,22.22222222222222,TDAgent(Black),7,77.77777777777779,0.48079466819763184,0.0018809501202258641
10,1,64,TDAgent(White),2,20.0,TDAgent(Black),8,80.0,0.300443172454834,0.0032351194537523554
11,0,253,TDAgent(White),3,27.27272727272727,TDAgent(Black),8,72.72727272727273,1.4738082885742188,0.0032488560635605557
12,1,47,TDAgent(White),3,25.0,TDAgent(Black),9,75.0,0.2830374240875244,0.0059814092160176075
13,0,220,TDAgent(White),4,30.76923076923077,TDAgent(Black),9,69.23076923076923,1.3247370719909668,0.0035561998884492243
14,1,117,TDAgent(White),4,28.57142857142857,TDAgent(Black),10,71.42857142857143,0.4957249164581299,0.0029728425037183035
15,1,135,TDAgent(White),4,26.666666666666668,TDAgent(Black),11,73.33333333333333,0.5618569850921631,0.0020101407235099235
16,1,212,TDAgent(White),4,25.0,TDAgent(Black),12,75.0,0.9692742824554443,0.001059215780305605
17,0,163,TDAgent(White),5,29.411764705882355,TDAgent(Black),12,70.58823529411765,0.7461729049682617,0.0049528723213853225
18,0,351,TDAgent(White),6,33.33333333333333,TDAgent(Black),12,66.66666666666666,1.7794787883758545,0.0019842345794790477
19,1,51,TDAgent(White),6,31.57894736842105,TDAgent(Black),13,68.42105263157895,0.43079543113708496,0.008982745992251425
20,1,178,TDAgent(White),6,30.0,TDAgent(Black),14,70.0,0.9070432186126709,0.0018714664476978673
21,0,69,TDAgent(White),7,33.33333333333333,TDAgent(Black),14,66.66666666666666,0.39016199111938477,0.010565553533939757
22,0,248,TDAgent(White),8,36.36363636363637,TDAgent(Black),14,63.63636363636363,1.131683588027954,0.002400059096212459
23,1,81,TDAgent(White),8,34.78260869565217,TDAgent(Black),15,65.21739130434783,0.33260178565979004,0.007021171536783005
24,1,117,TDAgent(White),8,33.33333333333333,TDAgent(Black),16,66.66666666666666,0.45717358589172363,0.003506286696259464
25,0,88,TDAgent(White),9,36.0,TDAgent(Black),16,64.0,0.3244929313659668,0.007863705106487064
26,0,126,TDAgent(White),10,38.46153846153847,TDAgent(Black),16,61.53846153846154,0.6002376079559326,0.004331568038496625
27,1,93,TDAgent(White),10,37.03703703703704,TDAgent(Black),17,62.96296296296296,0.2932612895965576,0.00654104968097984
28,0,90,TDAgent(White),11,39.285714285714285,TDAgent(Black),17,60.71428571428571,0.3739957809448242,0.006040738615712687
29,1,87,TDAgent(White),11,37.93103448275862,TDAgent(Black),18,62.06896551724138,0.28438639640808105,0.006740172248237496
30,1,120,TDAgent(White),11,36.666666666666664,TDAgent(Black),19,63.33333333333333,0.4977588653564453,0.0036426974363167274
31,1,105,TDAgent(White),11,35.483870967741936,TDAgent(Black),20,64.51612903225806,0.3587803840637207,0.0030300627280831815
32,0,136,TDAgent(White),12,37.5,TDAgent(Black),20,62.5,0.6670105457305908,0.005437909426106211
33,0,50,TDAgent(White),13,39.39393939393939,TDAgent(Black),20,60.60606060606061,0.16624855995178223,0.012030139873292205
34,1,134,TDAgent(White),13,38.23529411764706,TDAgent(Black),21,61.76470588235294,0.7367446422576904,0.0040941572497183165
35,1,51,TDAgent(White),13,37.142857142857146,TDAgent(Black),22,62.857142857142854,0.24600434303283691,0.00773806170921825
36,0,124,TDAgent(White),14,38.88888888888889,TDAgent(Black),22,61.111111111111114,0.7405686378479004,0.005571761675870204
37,1,58,TDAgent(White),14,37.83783783783784,TDAgent(Black),23,62.16216216216216,0.3065335750579834,0.007740431958198479
38,0,81,TDAgent(White),15,39.473684210526315,TDAgent(Black),23,60.526315789473685,0.26476359367370605,0.008101324330287393
39,1,117,TDAgent(White),15,38.46153846153847,TDAgent(Black),24,61.53846153846154,0.5110807418823242,0.00410925965581518
40,1,112,TDAgent(White),15,37.5,TDAgent(Black),25,62.5,0.46793270111083984,0.0031796784510641587
41,0,83,TDAgent(White),16,39.02439024390244,TDAgent(Black),25,60.97560975609756,0.4562830924987793,0.00854326057301124
42,1,59,TDAgent(White),16,38.095238095238095,TDAgent(Black),26,61.904761904761905,0.24727892875671387,0.0071945963426410355
43,0,61,TDAgent(White),17,39.53488372093023,TDAgent(Black),26,60.46511627906976,0.2984120845794678,0.010834944055554522
44,1,116,TDAgent(White),17,38.63636363636363,TDAgent(Black),27,61.36363636363637,0.5644376277923584,0.00406691411954578
45,1,83,TDAgent(White),17,37.77777777777778,TDAgent(Black),28,62.22222222222222,0.3282942771911621,0.004069525704478463
46,0,89,TDAgent(White),18,39.130434782608695,TDAgent(Black),28,60.86956521739131,0.3852837085723877,0.007985011345622517
47,1,46,TDAgent(White),18,38.297872340425535,TDAgent(Black),29,61.702127659574465,0.1723647117614746,0.009120372399268521
48,0,54,TDAgent(White),19,39.58333333333333,TDAgent(Black),29,60.416666666666664,0.18038177490234375,0.012557902038954032
49,1,101,TDAgent(White),19,38.775510204081634,TDAgent(Black),30,61.224489795918366,0.4488348960876465,0.004447141949137629
50,0,59,TDAgent(White),20,40.0,TDAgent(Black),30,60.0,0.2587316036224365,0.010833441031544874
51,1,92,TDAgent(White),20,39.21568627450981,TDAgent(Black),31,60.78431372549019,0.37575697898864746,0.00539799497497336
52,1,68,TDAgent(White),20,38.46153846153847,TDAgent(Black),32,61.53846153846154,0.29859137535095215,0.005438316214155539
53,0,98,TDAgent(White),21,39.62264150943396,TDAgent(Black),32,60.37735849056604,0.4147324562072754,0.007173876798016886
54,0,110,TDAgent(White),22,40.74074074074074,TDAgent(Black),32,59.25925925925925,0.454301118850708,0.004972651377949882
55,1,42,TDAgent(White),22,40.0,TDAgent(Black),33,60.0,0.16251063346862793,0.013695288583525981
56,1,48,TDAgent(White),22,39.285714285714285,TDAgent(Black),34,60.71428571428571,0.16657495498657227,0.008650399720105562
57,1,66,TDAgent(White),22,38.59649122807017,TDAgent(Black),35,61.40350877192983,0.318356990814209,0.00490309845218985
58,0,87,TDAgent(White),23,39.6551724137931,TDAgent(Black),35,60.3448275862069,0.4307572841644287,0.008372021304584533
59,0,44,TDAgent(White),24,40.67796610169492,TDAgent(Black),35,59.32203389830508,0.17533588409423828,0.013672957878936213
60,1,110,TDAgent(White),24,40.0,TDAgent(Black),36,60.0,0.43715763092041016,0.004778746059812217
61,0,68,TDAgent(White),25,40.98360655737705,TDAgent(Black),36,59.01639344262295,0.24025940895080566,0.008656618615636984
62,0,63,TDAgent(White),26,41.935483870967744,TDAgent(Black),36,58.06451612903226,0.24945878982543945,0.006936861470365962
63,0,126,TDAgent(White),27,42.857142857142854,TDAgent(Black),36,57.14285714285714,0.6570014953613281,0.002672907671976375
64,1,80,TDAgent(White),27,42.1875,TDAgent(Black),37,57.8125,0.3124277591705322,0.009006540780687935
65,1,173,TDAgent(White),27,41.53846153846154,TDAgent(Black),38,58.46153846153847,0.8692302703857422,0.003386464063796389
66,0,63,TDAgent(White),28,42.42424242424242,TDAgent(Black),38,57.57575757575758,0.25438475608825684,0.008753226683733734
67,0,40,TDAgent(White),29,43.28358208955223,TDAgent(Black),38,56.71641791044776,0.2138068675994873,0.009996914244700863
68,0,46,TDAgent(White),30,44.11764705882353,TDAgent(Black),38,55.88235294117647,0.22842717170715332,0.006850370715517331
69,1,110,TDAgent(White),30,43.47826086956522,TDAgent(Black),39,56.52173913043478,0.5414667129516602,0.006716654103545128
70,1,89,TDAgent(White),30,42.857142857142854,TDAgent(Black),40,57.14285714285714,0.40715837478637695,0.0068677922683942115
71,1,67,TDAgent(White),30,42.25352112676056,TDAgent(Black),41,57.74647887323944,0.3384115695953369,0.006530629333313991
72,1,42,TDAgent(White),30,41.66666666666667,TDAgent(Black),42,58.333333333333336,0.2221052646636963,0.007609335002613858
73,1,39,TDAgent(White),30,41.0958904109589,TDAgent(Black),43,58.9041095890411,0.14111614227294922,0.006768116113574323
74,0,54,TDAgent(White),31,41.891891891891895,TDAgent(Black),43,58.108108108108105,0.3562052249908447,0.014040855447739546
75,0,66,TDAgent(White),32,42.66666666666667,TDAgent(Black),43,57.333333333333336,0.23992514610290527,0.009567704317254087
76,0,60,TDAgent(White),33,43.42105263157895,TDAgent(Black),43,56.57894736842105,0.309157133102417,0.007909148518881196
77,0,51,TDAgent(White),34,44.15584415584416,TDAgent(Black),43,55.84415584415584,0.2353363037109375,0.006784227453390681
78,1,71,TDAgent(White),34,43.58974358974359,TDAgent(Black),44,56.41025641025641,0.3207697868347168,0.009656438222663655
79,0,51,TDAgent(White),35,44.303797468354425,TDAgent(Black),44,55.69620253164557,0.2785360813140869,0.0082235766860598
80,1,40,TDAgent(White),35,43.75,TDAgent(Black),45,56.25,0.14874935150146484,0.016259578916688052
81,0,47,TDAgent(White),36,44.44444444444444,TDAgent(Black),45,55.55555555555556,0.1528337001800537,0.010421659042170472
82,1,73,TDAgent(White),36,43.90243902439025,TDAgent(Black),46,56.09756097560976,0.3540608882904053,0.008519979521832394
83,0,90,TDAgent(White),37,44.57831325301205,TDAgent(Black),46,55.42168674698795,0.43949389457702637,0.005558107604878138
84,1,64,TDAgent(White),37,44.047619047619044,TDAgent(Black),47,55.952380952380956,0.3119781017303467,0.00955232362340446
85,1,47,TDAgent(White),37,43.529411764705884,TDAgent(Black),48,56.470588235294116,0.17501473426818848,0.00972767042448328
86,0,62,TDAgent(White),38,44.18604651162791,TDAgent(Black),48,55.81395348837209,0.25110626220703125,0.010094833148028776
